id node1;id node2;name node1;name node2;parent id node1;parent id node2;parent name node1;parent name node2;edge confidence;edge weight(avg nofperflm)
304;507;rh.inferiorparietal_22;Right-Hippocampus;19;40;ctx-rh-inferiorparietal;Right-Hippocampus;231;0.130945
304;308;rh.inferiorparietal_22;rh.inferiorparietal_15;19;19;ctx-rh-inferiorparietal;ctx-rh-inferiorparietal;229;0.238190
712;836;lh.isthmuscingulate_2;lh.precuneus_9;56;61;ctx-lh-isthmuscingulate;ctx-lh-precuneus;238;0.198665
712;1013;lh.isthmuscingulate_2;Left-Hippocampus;56;81;ctx-lh-isthmuscingulate;Left-Hippocampus;387;0.394497
712;1008;lh.isthmuscingulate_2;Left-Thalamus-Proper;56;76;ctx-lh-isthmuscingulate;Left-Thalamus-Proper;261;0.267406
712;827;lh.isthmuscingulate_2;lh.precuneus_13;56;61;ctx-lh-isthmuscingulate;ctx-lh-precuneus;250;0.209367
499;507;rh.insula_2;Right-Hippocampus;34;40;ctx-rh-insula;Right-Hippocampus;265;0.305364
499;508;rh.insula_2;Right-Amygdala;34;41;ctx-rh-insula;Right-Amygdala;381;0.574626
499;504;rh.insula_2;Right-Putamen;34;37;ctx-rh-insula;Right-Putamen;326;0.279096
66;504;rh.rostralmiddlefrontal_14;Right-Putamen;7;37;ctx-rh-rostralmiddlefrontal;Right-Putamen;329;0.220935
66;82;rh.rostralmiddlefrontal_14;rh.superiorfrontal_14;7;8;ctx-rh-rostralmiddlefrontal;ctx-rh-superiorfrontal;241;0.311163
66;503;rh.rostralmiddlefrontal_14;Right-Caudate;7;36;ctx-rh-rostralmiddlefrontal;Right-Caudate;233;0.166235
70;504;rh.rostralmiddlefrontal_2;Right-Putamen;7;37;ctx-rh-rostralmiddlefrontal;Right-Putamen;361;0.333191
70;503;rh.rostralmiddlefrontal_2;Right-Caudate;7;36;ctx-rh-rostralmiddlefrontal;Right-Caudate;210;0.178989
166;172;rh.precentral_25;rh.paracentral_3;10;11;ctx-rh-precentral;ctx-rh-paracentral;236;0.325381
1009;1013;Left-Caudate;Left-Hippocampus;77;81;Left-Caudate;Left-Hippocampus;343;0.366225
1009;1011;Left-Caudate;Left-Pallidum;77;79;Left-Caudate;Left-Pallidum;418;3.003414
1009;1010;Left-Caudate;Left-Putamen;77;78;Left-Caudate;Left-Putamen;418;2.978723
1009;1009;Left-Caudate;Left-Caudate;77;77;Left-Caudate;Left-Caudate;418;0.732090
1009;1012;Left-Caudate;Left-Accumbens-area;77;80;Left-Caudate;Left-Accumbens-area;262;0.147175
141;504;rh.precentral_20;Right-Putamen;10;37;ctx-rh-precentral;Right-Putamen;368;0.395724
141;147;rh.precentral_20;rh.precentral_26;10;10;ctx-rh-precentral;ctx-rh-precentral;219;0.222591
141;145;rh.precentral_20;rh.precentral_19;10;10;ctx-rh-precentral;ctx-rh-precentral;235;0.263997
141;503;rh.precentral_20;Right-Caudate;10;36;ctx-rh-precentral;Right-Caudate;251;0.193627
141;144;rh.precentral_20;rh.precentral_23;10;10;ctx-rh-precentral;ctx-rh-precentral;240;0.256694
141;146;rh.precentral_20;rh.precentral_22;10;10;ctx-rh-precentral;ctx-rh-precentral;258;0.368799
909;1013;lh.fusiform_13;Left-Hippocampus;66;81;ctx-lh-fusiform;Left-Hippocampus;253;0.144949
654;1011;lh.precentral_16;Left-Pallidum;51;79;ctx-lh-precentral;Left-Pallidum;239;0.206266
654;1010;lh.precentral_16;Left-Putamen;51;78;ctx-lh-precentral;Left-Putamen;382;0.692689
654;992;lh.precentral_16;lh.insula_2;51;75;ctx-lh-precentral;ctx-lh-insula;220;0.206319
654;1008;lh.precentral_16;Left-Thalamus-Proper;51;76;ctx-lh-precentral;Left-Thalamus-Proper;337;0.517505
654;731;lh.precentral_16;lh.postcentral_31;51;57;ctx-lh-precentral;ctx-lh-postcentral;210;0.163134
654;1009;lh.precentral_16;Left-Caudate;51;77;ctx-lh-precentral;Left-Caudate;291;0.206478
654;661;lh.precentral_16;lh.precentral_6;51;51;ctx-lh-precentral;ctx-lh-precentral;265;0.226736
654;757;lh.precentral_16;lh.supramarginal_16;51;58;ctx-lh-precentral;ctx-lh-supramarginal;241;0.281416
403;507;rh.fusiform_1;Right-Hippocampus;25;40;ctx-rh-fusiform;Right-Hippocampus;209;0.142162
283;311;rh.superiorparietal_8;rh.precuneus_1;18;20;ctx-rh-superiorparietal;ctx-rh-precuneus;238;0.273083
618;626;lh.superiorfrontal_3;lh.superiorfrontal_13;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;227;0.267537
848;857;lh.pericalcarine_4;lh.lateraloccipital_2;63;64;ctx-lh-pericalcarine;ctx-lh-lateraloccipital;220;0.228465
848;860;lh.pericalcarine_4;lh.lateraloccipital_11;63;64;ctx-lh-pericalcarine;ctx-lh-lateraloccipital;254;0.242424
848;858;lh.pericalcarine_4;lh.lateraloccipital_4;63;64;ctx-lh-pericalcarine;ctx-lh-lateraloccipital;219;0.252310
655;1010;lh.precentral_35;Left-Putamen;51;78;ctx-lh-precentral;Left-Putamen;295;0.310328
421;440;rh.inferiortemporal_11;rh.middletemporal_4;29;30;ctx-rh-inferiortemporal;ctx-rh-middletemporal;248;0.201390
271;326;rh.superiorparietal_5;rh.precuneus_20;18;20;ctx-rh-superiorparietal;ctx-rh-precuneus;265;0.320896
703;1008;lh.posteriorcingulate_6;Left-Thalamus-Proper;55;76;ctx-lh-posteriorcingulate;Left-Thalamus-Proper;359;0.379039
703;1011;lh.posteriorcingulate_6;Left-Pallidum;55;79;ctx-lh-posteriorcingulate;Left-Pallidum;239;0.152327
703;1010;lh.posteriorcingulate_6;Left-Putamen;55;78;ctx-lh-posteriorcingulate;Left-Putamen;325;0.304248
703;1009;lh.posteriorcingulate_6;Left-Caudate;55;77;ctx-lh-posteriorcingulate;Left-Caudate;385;0.380962
491;507;rh.insula_15;Right-Hippocampus;34;40;ctx-rh-insula;Right-Hippocampus;317;0.282853
13;35;rh.lateralorbitofrontal_1;rh.parstriangularis_8;1;5;ctx-rh-lateralorbitofrontal;ctx-rh-parstriangularis;277;0.272888
13;73;rh.lateralorbitofrontal_1;rh.rostralmiddlefrontal_3;1;7;ctx-rh-lateralorbitofrontal;ctx-rh-rostralmiddlefrontal;216;0.191880
13;41;rh.lateralorbitofrontal_1;rh.parstriangularis_7;1;5;ctx-rh-lateralorbitofrontal;ctx-rh-parstriangularis;226;0.259257
13;40;rh.lateralorbitofrontal_1;rh.parstriangularis_2;1;5;ctx-rh-lateralorbitofrontal;ctx-rh-parstriangularis;219;0.211253
13;36;rh.lateralorbitofrontal_1;rh.parstriangularis_5;1;5;ctx-rh-lateralorbitofrontal;ctx-rh-parstriangularis;226;0.190695
473;507;rh.superiortemporal_11;Right-Hippocampus;32;40;ctx-rh-superiortemporal;Right-Hippocampus;340;0.344944
185;503;rh.caudalanteriorcingulate_6;Right-Caudate;13;36;ctx-rh-caudalanteriorcingulate;Right-Caudate;273;0.344561
3;504;rh.lateralorbitofrontal_5;Right-Putamen;1;37;ctx-rh-lateralorbitofrontal;Right-Putamen;356;0.321911
597;609;lh.superiorfrontal_38;lh.superiorfrontal_20;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;210;0.113284
597;601;lh.superiorfrontal_38;lh.superiorfrontal_21;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;291;0.422715
597;604;lh.superiorfrontal_38;lh.superiorfrontal_19;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;280;0.414962
597;602;lh.superiorfrontal_38;lh.superiorfrontal_29;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;312;0.562997
597;607;lh.superiorfrontal_38;lh.superiorfrontal_22;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;303;0.208218
597;603;lh.superiorfrontal_38;lh.superiorfrontal_44;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;280;0.364828
111;127;rh.superiorfrontal_28;rh.caudalmiddlefrontal_11;8;9;ctx-rh-superiorfrontal;ctx-rh-caudalmiddlefrontal;359;0.616749
111;504;rh.superiorfrontal_28;Right-Putamen;8;37;ctx-rh-superiorfrontal;Right-Putamen;264;0.155508
111;159;rh.superiorfrontal_28;rh.precentral_7;8;10;ctx-rh-superiorfrontal;ctx-rh-precentral;211;0.168905
111;503;rh.superiorfrontal_28;Right-Caudate;8;36;ctx-rh-superiorfrontal;Right-Caudate;291;0.229147
111;128;rh.superiorfrontal_28;rh.caudalmiddlefrontal_10;8;9;ctx-rh-superiorfrontal;ctx-rh-caudalmiddlefrontal;243;0.260477
146;151;rh.precentral_22;rh.precentral_9;10;10;ctx-rh-precentral;ctx-rh-precentral;210;0.220959
146;504;rh.precentral_22;Right-Putamen;10;37;ctx-rh-precentral;Right-Putamen;325;0.295397
146;159;rh.precentral_22;rh.precentral_7;10;10;ctx-rh-precentral;ctx-rh-precentral;379;0.694893
356;357;rh.lateraloccipital_16;rh.lateraloccipital_23;23;23;ctx-rh-lateraloccipital;ctx-rh-lateraloccipital;214;0.223827
4;16;rh.lateralorbitofrontal_6;rh.lateralorbitofrontal_14;1;1;ctx-rh-lateralorbitofrontal;ctx-rh-lateralorbitofrontal;259;0.149533
4;504;rh.lateralorbitofrontal_6;Right-Putamen;1;37;ctx-rh-lateralorbitofrontal;Right-Putamen;398;0.486454
4;73;rh.lateralorbitofrontal_6;rh.rostralmiddlefrontal_3;1;7;ctx-rh-lateralorbitofrontal;ctx-rh-rostralmiddlefrontal;316;0.306474
4;14;rh.lateralorbitofrontal_6;rh.lateralorbitofrontal_3;1;1;ctx-rh-lateralorbitofrontal;ctx-rh-lateralorbitofrontal;237;0.161264
4;12;rh.lateralorbitofrontal_6;rh.lateralorbitofrontal_12;1;1;ctx-rh-lateralorbitofrontal;ctx-rh-lateralorbitofrontal;241;0.203058
4;70;rh.lateralorbitofrontal_6;rh.rostralmiddlefrontal_2;1;7;ctx-rh-lateralorbitofrontal;ctx-rh-rostralmiddlefrontal;242;0.247989
4;13;rh.lateralorbitofrontal_6;rh.lateralorbitofrontal_1;1;1;ctx-rh-lateralorbitofrontal;ctx-rh-lateralorbitofrontal;262;0.177294
164;178;rh.precentral_13;rh.paracentral_7;10;11;ctx-rh-precentral;ctx-rh-paracentral;260;0.314420
807;1013;lh.inferiorparietal_17;Left-Hippocampus;60;81;ctx-lh-inferiorparietal;Left-Hippocampus;239;0.283321
196;503;rh.posteriorcingulate_9;Right-Caudate;14;36;ctx-rh-posteriorcingulate;Right-Caudate;325;0.359231
